path	type	family	size_bytes	sha256	reference_count
UI Official/Dividers/Divider_05.png	.png	UI	154	ec95ed8b08e6cc61bd8630a530ed277766a02f80efe0f56e72ce4067f5c4c994	0
UI Official/Dividers/Divider_06.png	.png	UI	211	ca55d85ecf3db8d7150f31c9812aa7957ec257af278539d653843af34808273e	0
UI Official/Dividers/Divider_07.png	.png	UI	157	5e21932d5ded87790c5683d3fffbb32e7309cf05d1a68c9fc7267548b50c7af5	0
UI Official/Dividers/Divider_08.png	.png	UI	168	f504477c578e8e3f97e9d8f1e34d54d380fe28e9b7a608ad4c478209fd24634e	0
UI Official/Dividers/Divider_09.png	.png	UI	168	fed8b1853b603ecdb9cff002c01822912bafc527ce00be349d905577fc2a6918	0
UI Official/Dividers/Divider_10.png	.png	UI	161	8b12a366b817bf03f9f2cffcb570c8ae89161168ceda72a76b8d2bddf82cb4b3	0
UI Official/Dividers/Divider_11.png	.png	UI	131	9a28f3ea8bfec6cbca5fc8e41b867f5fd4d31a68dd78d942d354dba3a90aaa79	0
UI Official/Fonts/FontText_Brown.png	.png	Fonts	1301	06611c3e82e9ffedfdc57785870c1ba83601ab180211febcce987a14247ffccb	0
UI Official/Fonts/FontText_Gold.png	.png	Fonts	1297	560aa25498e7413887a7423a6198f272fd5f7511595368b4c74cd0c846c77957	0
UI Official/Fonts/FontText_Red.png	.png	Fonts	1302	b53b1501bda3b5d6b0a2c43891ef57a17eb488be6a370671a158b227a280bcfe	0
UI Official/Fonts/FontText_White.png	.png	Fonts	1298	3ef991799b2f8fc803a4cea8b910bc7a60ab6b4a9817fc18dcd870f9ca5fa6ad	0
UI Official/Fonts/FontTitle_Brown.png	.png	Fonts	2208	5fad125fdd624ce97503c638e5db4a716ff78719701ad30f254d906e271bb2ef	0
UI Official/Fonts/FontTitle_Gold.png	.png	Fonts	2259	ec9b510646d9e5dfa454a204ada18445bb8a3c1542228b51e54afbfa4dbc9382	0
UI Official/Fonts/FontTitle_Red.png	.png	Fonts	2227	28aadeb26895ab906698c4e3070a656b8bf705eb5acd3a436a4dce6b4cbbb2f4	0
UI Official/Fonts/FontTitle_White.png	.png	Fonts	2199	4c3120f2c8c02b0a46e6f71f1468b5a0e6bb1eba6e10a4a50bbac264e766bb19	0
UI Official/Item slots/Slot_01_Armor.png	.png	UI	287	a944e2ac3074124ddf94d45a7865432d4e88116a39fd30093be2b1e0c23f96ec	0
UI Official/Item slots/Slot_01_Consumable.png	.png	UI	267	38468d48a59b87d47a07ca8b04c9bb556dad01b73d90f4728d7b169dfba101a8	0
UI Official/Item slots/Slot_01_Empty.png	.png	UI	149	3c35717895ce99c31e6ff6722a95300e197f7a15b8a5f19df8aee34531f74932	0
UI Official/Item slots/Slot_01_Footwear.png	.png	UI	253	df05570f8e81c22a26768b0899fc67a713c468cbd3695b88fa275b1ee9556dfb	0
UI Official/Item slots/Slot_01_Gloves.png	.png	UI	286	20a6165640482071f827642689c1912b7e5fe9a75a385ff3f3129189a8a34565	0
UI Official/Item slots/Slot_01_Headgear.png	.png	UI	248	122a70146d9ea51fa3ac1e1f498f7c1f03a79a37749d2f672bd429daa5cd235c	0
UI Official/Item slots/Slot_01_Necklace.png	.png	UI	303	9d54899d3bc0dec8d6adfad1babd2718276f716d2c059328b5ddc85b3f30cdcf	0
UI Official/Item slots/Slot_01_Potion.png	.png	UI	260	dd2774d082228c5a7d781508a5b0feb7c7148c5eb78491f2e326deabdf5c1eed	0
UI Official/Item slots/Slot_01_Ring.png	.png	UI	273	839b202ed4a1c9afc73aab645500e97daa602889b4c5f3b85dcdf8efd39b1267	0
UI Official/Item slots/Slot_01_Shield.png	.png	UI	218	4fd4ad4b68b19d4b78aecd4fe42a707ee01fc49ce0aa28d462b92a2d4c0b1406	0
UI Official/Item slots/Slot_01_Weapon.png	.png	UI	263	778ae2f200034a72f32d61880a84d7411a210073230af9a79f27d1651308d1fa	0
UI Official/Item slots/Slot_02_Armor.png	.png	UI	291	d574923d4789b93672b8780d3a155794a1c3a80d70ec00fd1223a7128fda0a3f	0
UI Official/Item slots/Slot_02_Consumable.png	.png	UI	279	53023a48caa21b39ef30b5a5798578d21240a97493936fc263580fe205fcb712	0
UI Official/Item slots/Slot_02_Empty.png	.png	UI	149	b1bd4dd7a52a4375db938c61ec5edc394ece6693152b6b19c8b441154adce7e4	0
UI Official/Item slots/Slot_02_Footwear.png	.png	UI	255	a9f2ac89847e9db9098413dac4c885d27d0f9300df063b0ae397103cb22ae2e9	0
UI Official/Item slots/Slot_02_Gloves.png	.png	UI	290	c6cd2a90d1f5c1cd26b7a92e26af828125ad185732d1da193c76cfa222479099	0
UI Official/Item slots/Slot_02_Headgear.png	.png	UI	251	7e8c26b8d93358482631f8d5c21aad9489eb1ebc7d35b3000ce6a4a8c6117821	0
UI Official/Item slots/Slot_02_Necklace.png	.png	UI	304	822daa3e52a94d2c11d5d0f9ce26de9b2a6e0164f36418e32a0feeacefb776f7	0
UI Official/Item slots/Slot_02_Potion.png	.png	UI	263	d1df1111835874ed0368f336ac88f1d7a0b0185844c3538be0a9708946050e2d	0
UI Official/Item slots/Slot_02_Ring.png	.png	UI	278	6c8486a12af42ce4ededacbefa523405fce9318720213f5dafa7350697445471	0
UI Official/Item slots/Slot_02_Shield.png	.png	UI	223	80445b506712230e27b3a14c5b90ca0202daaec68095ef6a6df421a49240953c	0
UI Official/Item slots/Slot_02_Weapon.png	.png	UI	267	d8661555aa10f9c20bbb5bdf4e481d4bcacea72cf9060842687a66818f55084f	0
UI Official/Item slots/Slot_03_Armor.png	.png	UI	278	da76ef702047e5912e107e58408394728a04b3b5cba253582bb7c6c0999e1f7f	0
UI Official/Item slots/Slot_03_Consumable.png	.png	UI	259	1e476002c3739928e117842e563ebca219603514a97b0aa21027f24933c4c248	0
UI Official/Item slots/Slot_03_Empty.png	.png	UI	145	c5315c4927e40a5122f48f2e84f7e83f68675cbd23b5f74c7ae908ea6fb30448	0
UI Official/Item slots/Slot_03_Footwear.png	.png	UI	249	d997d96523c225403bfd56a16ff935c637529a8d2db53d9a17f328af7f06a661	0
UI Official/Item slots/Slot_03_Gloves.png	.png	UI	282	48e4ef5d571cf737bcc897299b7545d1a95c21399616025816c0eba3fbb87a7a	0
UI Official/Item slots/Slot_03_Headgear.png	.png	UI	242	a7dd2327743a2bf529ef3edb9c490d7044f28e7b80557a793e09733d8b4ad563	0
UI Official/Item slots/Slot_03_Necklace.png	.png	UI	292	eed56e896f132c75c9f8ee46317737ec3344cd64c5f3ea08825f56fb5b35f4a6	0
UI Official/Item slots/Slot_03_Potion.png	.png	UI	252	1b58e5205dd850fbc413452090ae7af80eb06157105b65df6a703e03dfcc842b	0
UI Official/Item slots/Slot_03_Ring.png	.png	UI	266	ab3f0be8ff4eba5ee7706c52911bd3fed68c18b49b6db0cace61bac95e157484	0
UI Official/Item slots/Slot_03_Shield.png	.png	UI	214	3bd12ecd32f36c35dc991214367e63fadcceabf047af7bc582c90ebdf586c54f	0
UI Official/Item slots/Slot_03_Weapon.png	.png	UI	255	474c8761a9cb1964b78b01dfbb7e23045d6b2decd219343831c385c1a44ca5fa	0
UI Official/Mini icons/Icon_01.png	.png	UI	165	a2fb7618792bfae9a768117df91322f16c7f863d988f3a5a6bce21ca22e27372	0
UI Official/Mini icons/Icon_01_Outline.png	.png	UI	211	02374371f01322cae0cc326df75b4c98feb5e98b57c2d6bcd7ae17e00addb6a3	0
UI Official/Mini icons/Icon_01_Selected.png	.png	UI	209	8d73e74ca3c16be4ec8e95fc642d5ba18a54352a17a5e6cba0477e209c280b67	0
UI Official/Mini icons/Icon_02.png	.png	UI	141	a4e89f9e0e93895cdb439e9fd5014145914ddc391c50bd62d5017303fc25e9a8	0
UI Official/Mini icons/Icon_02_Outline.png	.png	UI	177	b38e1bda745b06cb7f357181062b575d404a63eedb5d781cefb12ed8f5796959	0
UI Official/Mini icons/Icon_02_Selected.png	.png	UI	186	8ae220be778b1df2b46d198e6080a4641b4c68f8d03cc2f1d0f0584de18dba00	0
UI Official/Mini icons/Icon_03.png	.png	UI	161	6f8052431311c492bb4179c25597f69ff7b1cb5d7def291cead36a64c02f81d1	0
UI Official/Mini icons/Icon_03_Outline.png	.png	UI	183	fbb72207346d3e0e3bc4c8d1dc17002457216273894bbfafaf189d97a14d8880	0
UI Official/Mini icons/Icon_03_Selected.png	.png	UI	195	0a8b1650ebfe4acce595365d51f1a76f51c1fdd4767c895d31045e6d2130e36d	0
UI Official/Mini icons/Icon_04.png	.png	UI	136	fd3201996fd5d341a284a42886aceaabc8e149fe184a5fa39dd83a488b1b238d	0
UI Official/Mini icons/Icon_04_Outline.png	.png	UI	164	648b5e0c73954c8e2577337d3b5fcc969b9d884bd43796b14a9143cf3e99205b	0
UI Official/Mini icons/Icon_04_Selected.png	.png	UI	163	b3d374acc669b81a5c6d2f370408b6752899c1cad8e7bfcaa9979fccff31071f	0
UI Official/Mini icons/Icon_05.png	.png	UI	176	28a1249b6c54faecbc4493a91f0629ac073efca28d048ba41603bf84a115d0f7	0
UI Official/Mini icons/Icon_05_Outline.png	.png	UI	196	c22d22eb5f9d43b720d3e623ba4bec72392b429650159f0e607456df13679d5e	0
UI Official/Mini icons/Icon_05_Selected.png	.png	UI	210	b34d24413f6950070e0e64857558014ef113fd9ca78cff82f76482953cac180b	0
UI Official/Mini icons/Icon_06.png	.png	UI	199	90ce9f1c1520c88fd60eb85af6598433e6886aed3ba33971f60039272c29e6b3	0
UI Official/Mini icons/Icon_06_Outline.png	.png	UI	234	210bc5ee0ff86fa76039e888b14b7558cde77a88f4d9fcf04db390a6f9a1b975	0
UI Official/Mini icons/Icon_06_Selected.png	.png	UI	227	74f56d8058adab029f1ccc7190f07ff7e064e6487130a5a53b18b23e4cb7124c	0
UI Official/Mini icons/Icon_07.png	.png	UI	141	1e4e74779563dd016f85c8b2e893cff30b81aed172eccef18eb839344c30cb42	0
UI Official/Mini icons/Icon_07_Outline.png	.png	UI	169	3749a9bab8dc8cfc208beaf5750f83c8e244c097757c389d43fdba2ed9225cea	0
UI Official/Mini icons/Icon_07_Selected.png	.png	UI	177	76b21b59294888bc1f3a602d96b56261603164bfd803acb14572729d6306a9d1	0
UI Official/Mini icons/Icon_08.png	.png	UI	152	9992677e0f0b1591e748096248517ef54845ef17b0b8cedabb3d0ece54663954	0
UI Official/Mini icons/Icon_08_Outline.png	.png	UI	198	c8eb999cd4cff41c8f76b6ac34e6538d932635eba68f48f20ce11322dca7770d	0
UI Official/Mini icons/Icon_08_Selected.png	.png	UI	190	a7194abc3007323ec1a7704df2711401fbb328fa2a338445f989a365e5b0c7a3	0
UI Official/Mini icons/Icon_09.png	.png	UI	189	0002a364687db15c5ef0aee686b597798be6ac41c7f56315cea1bbeed26afc61	0
UI Official/Mini icons/Icon_09_Outline.png	.png	UI	227	e762674ae59c3eb41cba1bddefbd4fb738b060ff39c3133ad1bef25e28ac9f75	0
UI Official/Mini icons/Icon_09_Selected.png	.png	UI	216	a89fd5a94e7c4376d5097057c68222d601b108715a584e94316c5140acd7ca57	0
UI Official/Mini icons/Icon_10.png	.png	UI	198	b3faaa36d9a13f5c07bb5f9bdbdeaac85ff0e9e799e7c7b5936a9a10eaa26567	0
UI Official/Mini icons/Icon_10_Outline.png	.png	UI	235	19bed663df12299ad8c7166a8c8e04b1b46be955d36d20f4fec094359f5c913d	0
UI Official/Mini icons/Icon_10_Selected.png	.png	UI	226	d8bae5b32ceeecff32ccc1996f6c9aa9fa2f8849bd70a6d83a73c9abe5c308f4	0
UI Official/Mini icons/Icon_11.png	.png	UI	157	2844d82e535275e1debe9bfbaa81993b09413b89737c9fe9dbb649d3ba81a02b	0
UI Official/Mini icons/Icon_11_Outline.png	.png	UI	179	2c03cca50a20f0a25f34c766c8f41a81543a2ad32492f37592aa388963e7fc09	0
UI Official/Mini icons/Icon_11_Selected.png	.png	UI	180	f4c0f150856b775ec3a68d6aa91adbd399b3de05fd40cae016f5e58bf8353495	0
UI Official/Mini icons/Icon_12.png	.png	UI	192	449c7f1584fd2b693a800dc96fb365bd112b58458ce026648e1bb30e15fc4654	0
UI Official/Mini icons/Icon_12_Outline.png	.png	UI	223	b826d4fa6320c7e128906fe5d19e92c9b796a6955a60fe4aefde61b05a23c5e6	0
UI Official/Mini icons/Icon_12_Selected.png	.png	UI	224	28d0649c0885e82ca4487b1181e97e2a63acc87ab2e7bd8928b09beb5f4e3a78	0
UI Official/Mini icons/Icon_13.png	.png	UI	170	bfc86d95947340f452311809ff4e43b780f8608e8424dfc0d6e7f08f9f09683f	0
UI Official/Mini icons/Icon_13_Outline.png	.png	UI	228	517fc01f900d3d4df2ace9e2a0523ea97ac202b4fd73ecaa5af436f77ce7db48	0
UI Official/Mini icons/Icon_13_Selected.png	.png	UI	227	cda3a020cfc6c9ea13d98722ebbca1788466f5d8de5eb59b616f017b8e0d7b37	0
UI Official/Mini icons/Icon_14.png	.png	UI	138	8ada025aa29ac2e6fa451aaa508b292762768571179f94d6d220ae1aa0d28a97	0
UI Official/Mini icons/Icon_14_Outline.png	.png	UI	195	e4261f606b5e9f7c5864384d7f4b6a75bf4dec1e0d6d5359b6669a72700568e6	0
UI Official/Mini icons/Icon_14_Selected.png	.png	UI	194	221565dc8528e9a6ff40affd99df0ac4bd4007eb20f5c1b8d6f23c493362747b	0
UI Official/Mini icons/Icon_15.png	.png	UI	171	13959d9c97bf3d4a3ae25cfe884d25b3ca7c520786a92faf9ae377b90ba0be59	0
UI Official/Mini icons/Icon_15_Outline.png	.png	UI	190	bdc6b192db8275daa35fa6fcc648710c7f54867a435c13dd4a6ba73bc7859711	0
UI Official/Mini icons/Icon_15_Selected.png	.png	UI	196	86ec3724ea27ccbc40ca708172fa5b02d9b3e4a8a20acbe038bd35f6c230a3fb	0
UI Official/Mini icons/Icon_16.png	.png	UI	171	91503adf1af5a34fcc659b4b1c248696cb188a51402259968fc573b94ce6c177	0
UI Official/Mini icons/Icon_16_Outline.png	.png	UI	203	e49b96828d3591d3155a916df30fda7a01c4074446d0602956289e7d3d13c350	0
UI Official/Mini icons/Icon_16_Selected.png	.png	UI	209	d62c4a40aabf023c3866b52ab4eeb809cca99c5694fc4a9dce6babe755ff3260	0
UI Official/Mini icons/Icon_17.png	.png	UI	197	0cef062d5c1160850a5094b5e29c034205cee704860d69c44bda6f07ed658d72	0
UI Official/Mini icons/Icon_17_Outline.png	.png	UI	207	ae6774c804a4b1697855e2d4b6e043fc4581e1602fdfd0059cc59439a3e60b2b	0
UI Official/Mini icons/Icon_17_Selected.png	.png	UI	231	304d9c7bd99e943c41330b38e94deed25cc26ae03552646a48cb51196af5e1d6	0
UI Official/Mini icons/Icon_18.png	.png	UI	198	d1109b4aae2fa4da20140a3364538c2b37917236c3e8a8dd9454e784c018b80a	0
UI Official/Mini icons/Icon_18_Outline.png	.png	UI	257	2e8ee7045162b5cce82e3d555fb1780769d2b046adc9399a2f22c9002515577b	0
UI Official/Mini icons/Icon_18_Selected.png	.png	UI	259	7612b76b829f3b4983ff1da722157fbfb2434a899cf52fe81f47d8c298b0dd8a	0
UI Official/Mini icons/Icon_19.png	.png	UI	180	4e35d1dfac40bf3fb9a89a019a24d793410a8264b5b62f7451dc4846618e8824	0
UI Official/Mini icons/Icon_19_Outline.png	.png	UI	212	6662047b0dd77310f0f3cc557e8bb159ea6e1b56b389b1aef435d0dd9a9c39b9	0
UI Official/Mini icons/Icon_19_Selected.png	.png	UI	215	311e3b8c188172c29792d22654e82ae2106404af2674053f58f194f859e850db	0
UI Official/Mini icons/Icon_20.png	.png	UI	155	d8fcfa92ad740f37498870bf2459dbb9ad3d8ce8b011479b2aefde3df6168e48	0
UI Official/Mini icons/Icon_20_Outline.png	.png	UI	212	93ae74d661942c2f0204d15630c3a671b5f616af2a59af50a628d54cac6ad607	0
UI Official/Mini icons/Icon_20_Selected.png	.png	UI	200	7585bf01d2fce9b25cfab474974aef436ed948a4fae96a38c25eb4e4671c85b0	0
UI Official/Mini icons/Icon_21.png	.png	UI	157	241cae2495096dd109d0ad5389829ff70ca9f980b04fbb1627ca14c472444dbc	0
UI Official/Mini icons/Icon_21_Outline.png	.png	UI	203	704f7f373d038cd2f447b99a515516c0cd7f6bc22c2ef85b6a14eb155d714ac0	0
UI Official/Mini icons/Icon_21_Selected.png	.png	UI	205	397f1edba350985c9d8441f6afd2c1a6ebb01a1e2e249ee60dde3a04b8d3d76e	0
UI Official/Mini icons/Icon_22.png	.png	UI	192	07fc1c9e78120ac07143b9da8ac852cc562c0d5b0c97153ab02f80f910452ad9	0
UI Official/Mini icons/Icon_22_Outline.png	.png	UI	210	75606bc12e0df3ac749c0dc96d1bd682877919e871ec353c4a9a305ffb9bbc57	0
UI Official/Mini icons/Icon_22_Selected.png	.png	UI	209	91cf103049d4c632a1076b6dc0109781adf9dfafdf4b4bd5fd34ad28a882b171	0
UI Official/Mini icons/Icon_23.png	.png	UI	172	2916998c4560d61daacfbffae30155b6752401a9fea3850f3ed58671eb214a7c	0
UI Official/Mini icons/Icon_23_Outline.png	.png	UI	209	f9ec5d756767037e77708ebdd0f9332210f9b2476cc5b582a71eb2b938452a7b	0
UI Official/Mini icons/Icon_23_Selected.png	.png	UI	205	9d5bef65db2e34499f4b7240d08099ec2fe770cfd142471c235ec74ffede9ea9	0
UI Official/Mini icons/Icon_24.png	.png	UI	164	7bc443f53678361fcaa5a747a7e0a0759e2b41a78a85fc3fe0d3da7acf509dc0	0
UI Official/Mini icons/Icon_24_Outline.png	.png	UI	188	e73e1d487930f6dc3d1ae5664b74891d99088c967af66414a1c4180524ee4455	0
UI Official/Mini icons/Icon_24_Selected.png	.png	UI	188	b5eac1135b88f7d14b281a5848fc9ddff015abc05d14a8b1c9b97cb3cd3044a3	0
UI Official/Mini icons/Icon_25.png	.png	UI	138	582d42e19dc2d0ca18a0b24d66ffc1ac8564ce57e5689a9f174dadeff06b9dca	0
UI Official/Mini icons/Icon_25_Outline.png	.png	UI	184	4ba1cad2133afcb03e6f1b5ea02106774907129e774bdeaa0bd38c372a917a49	0
UI Official/Mini icons/Icon_25_Selected.png	.png	UI	181	29708ce6f0f9535c16d63173ba724282b12c7249dedd40bbb7004083e895492e	0
UI Official/Mini icons/Icon_26.png	.png	UI	164	5b63640037346e8361bd89dc81f34163d722decc3ce3cf1194e48f2678755d2f	0
UI Official/Mini icons/Icon_26_Outline.png	.png	UI	193	95a61ad5b6d0ddef0411ede2707f9794a29c4a35271721374d91edfde922cb1e	0
UI Official/Mini icons/Icon_26_Selected.png	.png	UI	197	ff48d1ff02497403e9f3ed916f2163d942396187aac0107fee6d931f5575ddb3	0
UI Official/Mini icons/Icon_27.png	.png	UI	153	9e4bda63b216aacbd29de1852a6d93c58c85786d6e7bb4376aed900b5b73c069	0
UI Official/Mini icons/Icon_27_Outline.png	.png	UI	173	fe41744809b4696b7006a48bda006b941093822e2e1d7ed0279931c9e2dce633	0
UI Official/Mini icons/Icon_27_Selected.png	.png	UI	176	28fc3ffafd711dde0a900e806ff2e3247ddd8c62d97417d71f89a9306f4fb844	0
UI Official/Mini icons/Icon_28.png	.png	UI	153	f9ec814f96c36540aecf04ee37b50977a385af2fb8905dac47aa74f4bdc83510	0
UI Official/Mini icons/Icon_28_Outline.png	.png	UI	178	da7508c01750ddadc0c3c16bc85f1e3a10cd60a61ceacdc18450456c06a2d6cf	0
UI Official/Mini icons/Icon_28_Selected.png	.png	UI	177	335003087c5a18c87b6747a41b796667c99e44a06c389cc9b7504e5f5aba1238	0
UI Official/Mini icons/Icon_29.png	.png	UI	153	206ad72321c6b4b04e66a2225f4bd8530b7aa023c21ff6d52a5a4ce105ac9fe2	0
UI Official/Mini icons/Icon_29_Outline.png	.png	UI	180	69b1a3bbd3fe7f09766f3de0efe3e1b20ddeb6a22e44518141f28119a2c1b27a	0
UI Official/Mini icons/Icon_29_Selected.png	.png	UI	178	543c3e0d999287acabc256b5523d1edd403ed83579da0ef7a75e2dbd9c29ae8f	0
UI Official/Mini icons/Icon_30.png	.png	UI	188	12de7667ac15a66a13c4d2c28330c085437174664246c9a1dbb4b9e52bfbb8e5	0
UI Official/Mini icons/Icon_30_Outline.png	.png	UI	221	2f1d18530135a7d574b514e053e68d0651fe4ad7269acf8a3f6d95c6821e32f1	0
UI Official/Mini icons/Icon_30_Selected.png	.png	UI	217	5c41cb728eac4c872c7dc027402d76cedebc3b37e87c462fafe6ec1056687164	0
UI Official/Mini icons/Icon_31.png	.png	UI	210	47520c9a8fc149a7fff99cc90cf9e6da99ed2b2dbc011f20b61400b13d16fdfd	0
UI Official/Mini icons/Icon_31_Outline.png	.png	UI	241	9eeafd33f9423b62e3af304264bcc097daeecd25b605fe2dc166a5207e47b0a7	0
UI Official/Mini icons/Icon_31_Selected.png	.png	UI	232	b16ea66218aa0ea10739046573bec89e7c31f632eef8cd9c47f4d91c744c8dde	0
UI Official/Mini icons/Icon_32.png	.png	UI	179	b41dc73d23b54d922ffb6df3872f0181604b80bc17fb4c4461cd37b7398fdc8b	0
UI Official/Mini icons/Icon_32_Outline.png	.png	UI	205	5ac19a6c359d4c91494c79d90047778295773e5d2f5c4fdfd9d5216addd2e945	0
UI Official/Mini icons/Icon_32_Selected.png	.png	UI	211	d75c8bc658b8aa78ef996113ae2f052dba8b02eb373f21922458669d045d4c13	0
UI Official/Reference sheet.png	.png	UI	191860	8e69c0a3caee1af4ed351d8d0f12fa104aac90129efe15aff8d51ecb45b0ce1a	0
UI Official/Resource orbs/DecoratedFrame1_Left.png	.png	UI	1818	6bdc63199ef0d1aad0d5a1b0190e093b5c30cbe38991adaeb749bdad2985fe6e	0
UI Official/Resource orbs/DecoratedFrame1_Right.png	.png	UI	1890	e9eedbea5bd24ddab959565211e709ecd7d3377878c773228dfc281652713075	0
UI Official/Resource orbs/DecoratedFrame2_Left.png	.png	UI	1846	81438ebd5a7b6eb84468573ccb5f2c13e675c5779bccc6dbed061c54058651f0	0
UI Official/Resource orbs/DecoratedFrame2_Right.png	.png	UI	1899	174a832003aa607ff8b1a352be7e5d896fe5689cad62af610ca84328bbbd4032	0
UI Official/Resource orbs/Orb_Energy.png	.png	UI	569	683fb4ffa71494999c4c1a92984e77ba939dd62c6d55f330f04cd458f98ec2da	0
UI Official/Resource orbs/Orb_Frame_Empty.png	.png	UI	853	62cb366b563a8e1c1662354296b7ec49b5ca7dfd2d0484fc68e29bf0bce2a099	0
UI Official/Resource orbs/Orb_Frame_Energy.png	.png	UI	1014	45902215d18c444fea16f842529adc6186f79588457d0ccdd4ea4e203bf1ab32	0
UI Official/Resource orbs/Orb_Frame_HP.png	.png	UI	1084	52aa46501d36451812018d2a5ec90aebc031a5ab16cbc93fa5674591c1071d32	0
UI Official/Resource orbs/Orb_Frame_MP.png	.png	UI	1086	97f55258e68f3bcc6abe2ffec287e39ccafc1195f0ddec4ad5d96e132634d6ad	0
UI Official/Resource orbs/Orb_HP.png	.png	UI	579	eee4712496cdaf675a62432188cbe6fd0107ce406df158d8c2c7c2ebfb31efd8	0
UI Official/Resource orbs/Orb_MP.png	.png	UI	569	48f62d8272f1d4b05b3b72d271f1f50f289aab354131cbc22c340bd3b25a0a32	0
UI Official/Sliders & Bars/Slider01_Bar01.png	.png	UI	128	a0c2369ce4403a796016c16066e6343f663a769fccb8a391276edccf3979949d	0
UI Official/Sliders & Bars/Slider01_Bar02.png	.png	UI	128	6db582138b9f94492e801630fa5e1dfc065f7e0200830bc97f6f6f10c4cf3443	0
UI Official/Sliders & Bars/Slider01_Bar03.png	.png	UI	128	795930cb057fe6f4026c4220372594ad2107f37c3e4e285dfb7374044a4f5a93	0
UI Official/Sliders & Bars/Slider01_Bar04.png	.png	UI	128	93dd4ba98684cf542df5a5cc30655e5bfabb942f75bf3207d548a4112b1197d3	0
UI Official/Sliders & Bars/Slider01_Bar05.png	.png	UI	126	b3382a1437b6ad8493b670e51a2a5240c0342f52a2a682ee9efbecf9957468e3	0
UI Official/Sliders & Bars/Slider01_Bar06.png	.png	UI	125	ffea4a3948b0febc68ec7c93445d81032dd75668f9f88f9d8ffeb5692f7251ac	0
UI Official/Sliders & Bars/Slider01_Bar07.png	.png	UI	136	3328f07ef6093e650b646b40927004fa190d20cad3d3c8244bacccf6e3f970d1	0
UI Official/Sliders & Bars/Slider01_Bar08.png	.png	UI	151	e7f32fa60b5068e5115fdf150bdfb25d07cd2cbe848fb16879d8d86ad4d2d408	0
UI Official/Sliders & Bars/Slider01_Box.png	.png	UI	252	e8522a44dc4237b3c3a34fc3f3b6524c15ad1c9f4d0ad063c714ced9a21d6be7	0
UI Official/Sliders & Bars/Slider01_Button.png	.png	UI	132	736df6d8eede8392e52898e04c6b84733e7fe2c115c8c31f05323c60cb6160f6	0
UI Official/Sliders & Bars/Slider02_Box.png	.png	UI	312	5942d3a481c71a604e648566caea2365bb54a2ea983ac9e1a261dbc7df7d3f28	0
UI Official/Sliders & Bars/Slider02_Button.png	.png	UI	229	d4490fb21ca1967d21e2bc4e4fb46fa5d684eb8184a98c37cf8983d311bc0caa	0
UI Official/Sliders & Bars/Slider03_Bar01.png	.png	UI	129	b63680098d3178ef4a014643bc701e20005d47697e74a3d1d823f3ad0dce9df8	0
UI Official/Sliders & Bars/Slider03_Bar02.png	.png	UI	129	3a1a2da439aff7e3a61129861e0adbecba95a57ba6e914e83382560bddb40178	0
UI Official/Sliders & Bars/Slider03_Bar03.png	.png	UI	128	fc3126ba6780dcae7ab16faac89508b58f9849943e7bda80706bb429e8d23a6b	0
UI Official/Sliders & Bars/Slider03_Bar04.png	.png	UI	129	ccf73e414d55c13c309bb5b8a1618056af9271e625fc9c89c3f906c7f7d2b42d	0
UI Official/Sliders & Bars/Slider03_Bar05.png	.png	UI	126	695e0c3b3fd7692838cfeb3d2ff6dcaeea68c8c65c0f2c8bc7a28fba6a0717c2	0
UI Official/Sliders & Bars/Slider03_Bar06.png	.png	UI	125	576b3554e4d7b8d0da197d136784c507bea994c5e5e3d193a8841893dc8d3a3f	0
UI Official/Sliders & Bars/Slider03_Bar07.png	.png	UI	136	6f21cb5c465650c05e7309deccf884695b5cefba4b5512ff07e2962641c66009	0
UI Official/Sliders & Bars/Slider03_Bar08.png	.png	UI	152	1d713ced153639dcc377022131747ab34366b1f5a13c0810dc2c04ae79a1a28d	0
UI Official/Sliders & Bars/Slider03_Box.png	.png	UI	437	4924fa28b81e2c840bad2753bb692abd33a375a71c1b5465165b7fc97586d87f	0
UI Official/Sliders & Bars/Slider03_Button.png	.png	UI	159	639826a0f567d69e75b11ad1ec664f46d572e31ea29ce85ee6be5e6e7d9a6f9a	0
UI Official/Spellbook & Tabs/PageFold_Left.png	.png	UI	555	2ee2006d8bd03768ad5b20a8122930265a0cc44f35f8ea48062c7930d0244c51	1
UI Official/Spellbook & Tabs/PageFold_Right.png	.png	UI	607	559575b34ab2a5f420e4512e464a25e494dddc91fab2d6d7acbd93d45df450a1	1
UI Official/Spellbook & Tabs/Spellbook.png	.png	UI	5594	c69c379e54c431714b3de7d332c37a2a065511afb183829b2bd68e3b0e3ec8cc	1
UI Official/Spellbook & Tabs/Spellbook_Closing.png	.png	UI	30394	b698738a2c0228b8c93919ee085e29186d32b70c4c5cab3f629e3cd1f0426c98	0
UI Official/Spellbook & Tabs/Spellbook_NextPage.png	.png	UI	23952	d1f5bc3769c815aa9011e664ece0405b4691fe45d4adbae61182c1837671d429	0
UI Official/Spellbook & Tabs/Spellbook_Opening.png	.png	UI	30323	50f1afcb65c575734b807a0d30522d1d21af029b59b36139598dfd2a922f3562	0
UI Official/Spellbook & Tabs/Spellbook_PreviousPage.png	.png	UI	24130	04917568095e4f814c20153fc8e289dcd1786187de248d66a3bfbcaa163acf08	0
